player_name,team,GP,Min_per,Ortg,usg,eFG,TS_per,ORB_per,DRB_per,AST_per,TO_per,FTM,FTA,FT_per,twoPM,twoPA,twoP_per,TPM,TPA,TP_per,blk_per,stl_per,ftr,yr,porpag,adjoe,pfr,drtg,adrtg,dporpag,stops,bpm,obpm,dbpm,gbpm,mp,ogbpm,dgbpm,oreb,dreb,treb,ast,stl,blk,pts
Jesse Reid III,Drexel,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.327689,-6.97645,0,121.247,114.844,0.0507131,0.103858,-6.00625,-3.31779,-2.68846,-13.3723,3,-6.71055,-6.66171,0,1.5,1.5,0.5,0,0,1
Shaq Seville,Alabama A&M,19,9.1,88.6,18.3,54.8,51.07,8.6,20.1,0,19.2,3,11,0.273,17,31,0.548,0,0,0,2.1,1.5,35.5,1,-0.0524153,85.0101,8.8,102.343,105.485,0.513257,22.9122,-12.7605,-7.70281,-5.0577,-8.57224,6.2105,-6.48171,-2.09053,0.4737,1,1.4737,0,0.1579,0.1053,1.9474
Aidan Saunders,Oral Roberts,30,42.4,81.4,22.7,36.5,41.59,2.8,8.6,10.1,20.1,41,61,0.672,43,120,0.358,12,47,0.255,0.9,1.6,36.5,2,-0.302706,82.3155,2.2,116.283,114.916,0.855945,77.4726,-7.64607,-4.33837,-3.3077,-7.03802,17.375,-4.31487,-2.72315,0.375,1.3438,1.7188,1.0625,0.5625,0.1562,5.75
D.J. Weaver,Oral Roberts,29,59.8,110.7,17.4,57.8,58.43,2.9,9.4,6,14.8,12,16,0.75,29,64,0.453,70,168,0.417,3.7,1.1,6.9,0,1.48417,104.736,2.9,115.345,114.068,1.32207,114.43,0.929285,2.24936,-1.32008,1.10709,24.8387,2.66485,-1.55777,0.6774,2,2.6774,0.8065,0.4839,0.8387,9.871
Dante Treacy,Robert Morris,29,30.4,78.7,15.2,48.3,50.78,1.4,7.4,19.5,39.8,14,23,0.609,16,34,0.471,8,24,0.333,0.9,1.6,39.7,0,-0.816446,70.4461,4.1,105.291,107.592,1.04943,62.2628,-7.26084,-6.01208,-1.24876,-6.73884,14.6129,-5.96857,-0.77027,0.1935,0.871,1.0645,1.5806,0.3871,0.0968,2.4194
Shareef Smith,Eastern Illinois,31,71.2,98.8,19.7,50,53.95,2.7,11.4,25.2,26.1,61,87,0.701,65,131,0.496,26,77,0.338,0.1,2.4,41.8,2,0.811491,95.6718,3.2,110.716,111.971,1.72769,157.263,-3.00814,-0.941823,-2.06632,-4.03707,28.75,-2.57595,-1.46111,0.6875,2.875,3.5625,3.8438,1.1875,0.0312,8.5
Cedric Jackson,Florida Atlantic,26,17.2,72.6,13.2,24,25.52,5.8,2.6,8,6.3,3,6,0.5,5,13,0.385,5,39,0.128,0,1.6,11.5,2,-0.604727,65.4657,3.8,102.976,104.127,0.696524,32.0904,-3.96445,-3.01644,-0.948013,-6.07046,8.2857,-6.26178,0.191327,0.4286,0.25,0.6786,0.4643,0.2857,0,1.4643
Michael Littlejohn,Tennessee St,28,54.6,99.7,21.2,47.2,50.31,2.7,6.1,12.8,16,34,41,0.829,27,65,0.415,54,164,0.329,0.2,1.4,17.9,2,0.963374,100.17,3.8,112.788,114.298,1.14897,89.3453,-3.22307,0.645141,-3.86821,-2.10508,21.7667,0.574459,-2.67954,0.5333,1.0667,1.6,1.3667,0.6333,0.0333,9.0667
Emmanuel Egbuta,Tennessee St,26,42.6,97.1,20.2,51.9,52.69,10.3,22,1.8,18.1,43,82,0.524,67,129,0.519,0,0,0,3.4,2,63.6,2,0.555252,96.1909,7.5,105.012,106.6,1.45342,100.642,-5.27086,-3.73432,-1.53654,-3.58166,18.25,-2.74233,-0.83933,1.6071,3.25,4.8571,0.1786,0.7143,0.5357,6.8929
Demarcus Mitchell,Tennessee St,1,0.4,117,44.9,50,50,56.1,0,0,0,0,0,0,2,4,0.5,0,0,0,0,0,0,0,0.920572,153.782,0,118.211,124.251,0.0722795,0.399497,-11.3478,7.88286,-19.2307,8.71622,5.3333,18.0724,-9.35614,1.6667,1,2.6667,0,0,0.6667,4
Jordan Little,Morgan St,26,28.1,87.7,18,47.2,48.12,7.9,18.7,1.9,21.8,14,27,0.519,42,89,0.472,0,0,0,2.4,0.3,30.3,2,-0.269495,81.0474,6.4,105.454,110.505,0.79704,56.1197,-10.1941,-6.93978,-3.25427,-8.53188,12.4286,-6.02618,-2.5057,1.1071,1.9643,3.0714,0.1429,0.0714,0.25,4.0357
Michael Baer,Iowa,9,1.4,86.6,16.8,62.5,50.85,5.8,16.9,0,16.9,1,4,0.25,1,3,0.333,1,1,1,0,0,100,1,-0.0264883,84.0232,2,108.301,107.821,0.166851,3.09462,-9.4316,-3.76602,-5.66558,-9.11882,2.2222,-4.75426,-4.36457,0.1111,0.3333,0.4444,0,0,0,0.6667
Montrell Horsey,Delaware St,11,15.7,70.7,21.8,30,37.71,2,7.4,15.5,25.3,16,21,0.762,9,42,0.214,5,13,0.385,0,1.5,38.2,0,-0.888682,71.9795,5.5,112.438,113.919,0.892164,28.1808,-12.8212,-8.76794,-4.05323,-11.2118,16.0769,-7.8438,-3.36804,0.4615,1.2308,1.6923,1.0769,0.6154,0.0769,3.7692
Daniel Alston,IUPUI,2,0.2,0,28.2,0,0,0,59.4,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.31517,-3.36874,0,95.1022,99.6887,0.103301,0.521737,-40.5235,-36.0724,-4.45112,-29.475,2,-22.9436,-6.53143,0,0.25,0.25,0,0,0,0.5
Solomon Iluyomade,Maine,1,0.8,0,16.8,0,0,0,39.1,0,73.4,0,0,0,0,1,0,0,0,0,0,0,0,1,-3.04334,-0.245952,4,106.993,112.303,0.595279,1.83144,-30.943,-24.051,-6.89197,-25.8829,10,-22.4903,-3.39253,0,3,3,0,0,0,0
Sayveon McEwen,Robert Morris,23,12.1,86,16.6,40.8,44.11,0,4.8,2.6,13.1,7,9,0.778,14,28,0.5,4,21,0.19,0,2.2,18.4,2,-0.22372,78.255,6.4,105.019,107.436,0.535334,25.0587,-7.49924,-4.88106,-2.61818,-8.58601,7.84,-7.83969,-0.746325,0,0.28,0.28,0.16,0.36,0,2.48
Atem Bior,UTSA,28,52.2,95.3,15.8,47.5,53.32,6.3,18.2,3.8,22.8,45,61,0.738,58,117,0.496,0,5,0,2,1.4,50,2,0.254839,90.9784,4.1,101.288,102.477,1.95332,119.901,-2.83039,-3.40402,0.573631,-2.79855,20.6875,-3.08441,0.285862,1.3438,3.6562,5,0.5,0.5,0.4062,5.625
Romelo Burrell,Central Michigan,32,25.6,98.7,13.7,40,47.97,9.2,12.8,3.9,19.2,27,40,0.675,19,41,0.463,2,14,0.143,3.5,0.3,72.7,1,0.0976783,90.2079,5.3,107.563,107.751,0.750251,52.5959,-4.31458,-3.27473,-1.03985,-5.30565,10.9714,-4.122,-1.18366,0.9143,1.4857,2.4,0.2286,0.1429,0.4,2.4857
Anselm Uzuegbunem,SIU Edwardsville,29,53.1,91.9,10.8,42.4,47.66,5.5,17.4,4.5,21.8,26,36,0.722,39,89,0.438,0,3,0,2.5,0.6,39.1,2,-0.744721,77.3508,5.4,111.76,113.362,1.18595,107.211,-5.06769,-4.40194,-0.665752,-6.51306,22.1333,-5.29691,-1.21615,1.2,3.0333,4.2333,0.5667,0.2333,0.5333,3.6
Oscar Kao,Southeast Missouri St,18,12.3,116.6,18.9,70.5,72.13,0.8,8.7,24.7,26.8,4,4,1,8,19,0.421,13,20,0.65,0,2.3,10.3,1,0.723212,113.332,3.6,109.254,109.128,0.568261,24.935,-1.91311,1.11468,-3.02779,0.469142,8.15,1.87814,-1.409,0.1,0.55,0.65,1.05,0.3,0,3.25
John Kitoko,Charlotte,20,14.7,50.9,13.3,22.9,23.64,2.2,10.9,5,18.9,1,2,0.5,5,10,0.5,2,25,0.08,0.8,1.1,5.7,2,-1.21616,46.2256,2.1,108.031,109.788,0.580167,25.6948,-10.5055,-7.43205,-3.07347,-10.7476,8.5,-7.78761,-2.95998,0.15,0.75,0.9,0.2,0.15,0.05,0.85
Jordan Gilliam,UC Riverside,26,39.9,86.1,28.4,39,41.78,6,15.1,26.5,19.7,32,57,0.561,37,108,0.343,19,60,0.317,1.7,2.1,33.9,1,0.382356,93.4431,4.8,108.305,110.725,1.1968,83.5685,-4.18551,-2.79116,-1.39435,-4.44327,19.0345,-2.64887,-1.7944,0.8966,2.3793,3.2759,2.4828,0.5517,0.2414,6.7931
LJ Figueroa,St. John's,34,79.1,113.5,20.7,58,58.62,5.3,17.2,10.6,11.1,42,67,0.627,148,254,0.583,51,133,0.383,0.8,3,17.3,1,3.32388,117.723,3.1,101.215,97.7846,3.48082,217.448,3.71515,2.76282,0.952334,4.32624,32,3.25744,1.0688,1.5294,4.8235,6.3529,1.7059,1.7353,0.2059,14.4412
Bentiu Panoam,North Dakota,16,14.9,91.4,16.4,44,45.38,4.4,8.5,4.7,11.1,5,9,0.556,11,23,0.478,5,19,0.263,0,1.8,21.4,1,-0.105302,84.3258,2.6,109.022,109.616,0.667025,25.3937,-4.82494,-2.76855,-2.05639,-4.56694,11.45,-3.49341,-1.07353,0.3,0.95,1.25,0.85,0.35,0.05,3.55
Brae Ivey,San Jose St,30,64.2,92.2,21.9,45.1,52.59,1.4,8.6,26.4,26.7,84,107,0.785,41,91,0.451,34,113,0.301,0.3,2.3,52.5,2,0.627182,94.495,4.8,113.903,114.061,1.37239,141.144,-3.43022,-1.0617,-2.36853,-4.59201,26.0645,-3.14474,-1.44727,0.3226,2,2.3226,3.2903,1.129,0.0645,9.2258
Federico Poser,Elon,28,36.1,87.5,18.8,53.2,54.28,6.3,13.4,12.8,31.4,26,47,0.553,42,79,0.532,0,0,0,2.3,0.8,59.5,0,-0.243954,82.9135,7.5,112.318,112.106,0.93143,74.2399,-6.00597,-5.60385,-0.402118,-7.87099,15.4,-7.54709,-0.323904,0.9,1.9333,2.8333,1,0.2333,0.3333,3.8
Tajuan Agee,Iona,33,68.8,101,25.8,51.1,55.25,7.7,24.5,8.7,18.9,99,136,0.728,116,232,0.5,35,98,0.357,2.9,2,41.2,2,1.79394,106.247,5.2,100.902,103.92,2.43838,211.524,-2.09018,-1.60737,-0.482816,-1.53735,27.5152,-0.574885,-0.962464,1.8182,6.2121,8.0303,1.1515,1,0.697,13.2121
Grant Quinn,Tulane,7,0.7,141.2,9.1,100,76.92,0,0,0,0,1,2,0.5,1,1,1,0,0,0,0,6.2,200,1,0.141615,119.2,0,104.914,102.208,0.121574,1.88525,3.5248,1.56914,1.95566,4.877,1.2857,0.810227,4.06677,0,0,0,0,0.1429,0,0.4286
Justin Perez,American Univ,4,0.2,0,28.3,0,0,0,38.8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,-0.236752,-3.51278,0,112.504,122.476,0.0161517,0.175975,-28.3292,-19.645,-8.68418,-25.5594,0.75,-16.2439,-9.3155,0,0.25,0.25,0,0,0,0
Vijay Blackmon,Indiana,7,0.9,116.3,21.5,70,70,0,8.4,18.5,20.8,0,0,0,2,3,0.667,1,2,0.5,0,0,0,1,0.168699,113.636,6.2,109.703,109.244,0.116907,1.05422,-16.552,-9.30731,-7.24472,-17.7867,1.8571,-12.6442,-5.14251,0,0.1429,0.1429,0.1429,0,0,1
Zachary Barnes,Mississippi Valley St,21,5.9,40.1,12.8,10.7,15.72,1.3,6.1,10,23.9,2,4,0.5,0,1,0,1,13,0.077,4.3,1.5,28.6,2,-0.63688,35.0629,4.3,112.646,116.017,0.163377,12.315,-9.36177,-8.17172,-1.19005,-12.6006,3.6818,-9.61776,-2.98281,0.0455,0.1818,0.2273,0.2273,0.0909,0.1364,0.2727
Michael Green,Mississippi Valley St,26,36.7,88.9,21,41.9,43.02,0.9,7.7,11.6,10.1,14,24,0.583,34,101,0.337,29,84,0.345,0.5,1.4,13,2,0.031404,87.9757,2.4,114.66,118.841,0.644458,68.8145,-6.61425,-2.37146,-4.24279,-5.14361,17.4815,-2.12836,-3.01525,0.1481,1.3704,1.5185,0.8889,0.4444,0.0741,6.5926
Gregory Holloway,Mississippi Valley St,14,4.6,74.4,17.2,26.9,37.85,8.6,14,0,23.2,5,6,0.833,2,10,0.2,1,3,0.333,1.9,0,46.2,0,-0.246052,69.8867,3.5,114.436,116.408,0.182741,8.68341,-15.5251,-9.13556,-6.38953,-11.0128,4.2667,-5.37596,-5.63686,0.4,0.6667,1.0667,0,0,0.0667,1.2
Yanni Wetzell,Vanderbilt,32,46,97.6,18.2,52.9,57.57,7.8,15.6,4.1,25.2,45,59,0.763,59,103,0.573,9,34,0.265,3.4,2.1,43.1,2,0.756434,99.3077,5.1,102.137,97.237,2.05692,118.722,-0.27265,-2.23474,1.96209,-0.0137261,18.4688,-1.84731,1.83358,1.25,2.5625,3.8125,0.3438,0.6562,0.5938,5.9375
Chaz Mack,Cornell,11,2.6,114,15.9,71.4,77.15,0,18.3,0,23.6,3,3,1,2,4,0.5,2,3,0.667,0,0,42.9,2,0.196453,107.776,0,107.371,105.63,0.230397,4.78556,-9.26075,-4.00786,-5.25288,-1.06641,3.3077,1.01616,-2.08257,0,0.9231,0.9231,0,0,0,1.1538
Thurston McCarty,Cornell,14,3.9,54,15.6,26.9,25.97,2.7,17.2,0,8.1,0,1,0,2,3,0.667,1,10,0.1,0,0,7.7,2,-0.410911,51.0962,4.3,107.291,105.941,0.265758,7.12989,-15.431,-8.81818,-6.61282,-14.2203,4.3125,-9.05648,-5.16384,0.125,0.625,0.75,0,0,0.25,1.3125
Yannis Mendy,Robert Morris,33,42.2,107.3,17.5,56.7,59.49,10.5,14.6,5.9,20.8,34,47,0.723,76,133,0.571,0,1,0,0.4,1.3,35.1,2,0.691444,99.273,5.5,103.883,106.63,1.33599,92.2986,-2.92673,-1.83026,-1.09647,-2.84061,17.2,-2.16154,-0.679076,1.6571,2.2,3.8571,0.5714,0.3714,0.0857,5.6571
Malcolm Elashari-Rashed,George Washington,2,0.2,81,20,0,105.26,0,0,60,69.4,2,2,1,0,0,0,0,0,0,0,19.8,0,3,-0.024276,82.7943,0,70.7061,77.9186,0.268264,1.29972,-2.19004,-4.37484,2.18481,10.3059,1.5,-1.78848,12.0944,0,0,0,0.5,0.5,0,1
Devin Moss,San Diego,5,0.6,0,4.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,-0.573226,-4.31661,4.4,109.107,111.094,0.114704,1.00266,-8.19402,-6.64839,-1.54563,-11.098,2.5,-9.04047,-2.05749,0,0.3333,0.3333,0.1667,0,0.1667,0
Ted McCree,Northern Arizona,26,49.4,104,21.5,51.9,54.81,0.9,9.6,9,13.3,34,39,0.872,46,100,0.46,51,136,0.375,0.4,1.6,16.5,2,1.13879,101.354,1.8,113.077,116.955,1.02469,95.2194,-3.99348,-0.133951,-3.85953,-2.3328,23.7308,0.637298,-2.9701,0.1923,1.8846,2.0769,1,0.6538,0.0769,10.7308
Connor Murrell,Ohio,24,18.2,86.5,21.3,44.6,46.44,3,9.6,10.9,19,12,21,0.571,21,45,0.467,8,29,0.276,1,1.5,28.4,1,0.0731624,89.7599,4,106.053,103.673,0.819663,37.2023,-5.47553,-3.65049,-1.82504,-4.41301,9.2,-3.45968,-0.953331,0.24,0.76,1,0.52,0.24,0.08,3.12
"Antonio Cowart, Jr.",Ohio,30,64.9,81.1,14.8,44.6,46.21,2.8,11.4,11,28.4,15,22,0.682,31,66,0.47,29,101,0.287,0.6,1.7,13.2,2,-1.02848,76.0333,3.1,105.335,102.687,2.40992,137.137,-2.6135,-3.08927,0.475773,-3.63863,26.1613,-4.1488,0.510172,0.6452,2.7097,3.3548,1.7097,0.8065,0.129,5.5806
Jarrett Givens,Austin Peay,31,50.8,119.1,14.9,53.5,56.28,5.4,13.3,6.5,11.2,27,33,0.818,22,52,0.423,46,118,0.39,1.2,2.4,19.4,3,1.42773,107.692,3,103.733,104.724,1.74531,121.745,2.75789,3.0887,-0.330813,2.21438,20.5758,2.02549,0.188888,1.0303,2.4242,3.4545,0.8788,1.0303,0.2121,7.2424
Brandon Bradsher,Loyola MD,9,1.1,157.6,17,100,102.19,8.6,9.3,14.1,23.9,3,3,1,2,2,1,0,0,0,0,0,150,1,0.320858,146.901,0,117.506,114.568,0.0775053,1.40329,3.85978,7.57574,-3.71596,3.53084,1.5556,6.10249,-2.57164,0.1111,0.1111,0.2222,0.1111,0,0,0.7778
Joe Foley,Lehigh,22,13.8,100.3,18.2,66.7,68.49,3,12.1,20,35.5,14,20,0.7,18,27,0.667,0,0,0,1.3,2.2,74.1,0,0.222789,95.7171,3.7,106.003,107.912,0.581242,33.6872,-2.36323,-2.27335,-0.0898781,-1.83564,7.8182,-1.66897,-0.166662,0.1818,0.9091,1.0909,0.9091,0.3182,0.0909,2.2727
Jahnathan Maxwell,Iona,31,24,90.6,16.1,45.5,46.29,5.2,14.7,9,19.8,7,13,0.538,17,27,0.63,12,50,0.24,1.4,1.8,16.9,2,-0.110669,84.3394,6.3,106.135,109.471,0.709237,60.7748,-4.06878,-2.49264,-1.57614,-5.27291,10.2258,-3.96878,-1.30413,0.4516,1.3871,1.8387,0.5161,0.3226,0.129,2.4839
Jackson Stent,Houston Baptist,27,28.7,109.2,13.9,51.3,55.54,4.1,6.6,4.3,15.1,23,31,0.742,19,40,0.475,14,38,0.368,2.5,0.5,39.7,2,0.411625,97.4188,6.9,114.123,117.374,0.499386,48.5345,-3.88438,-0.832459,-3.05192,-4.68764,12.6207,-2.4511,-2.23654,0.6552,0.6897,1.3448,0.2759,0.1379,0.2759,4.1724
Niksa Nikolic,Iona,23,22.1,96.8,15.5,60.4,58.45,12.8,8.9,5.6,31,7,16,0.438,29,48,0.604,0,0,0,7.8,1.3,33.3,2,0.0623372,88.8733,5.8,106.507,109.282,0.888855,55.1253,-0.774565,-2.86086,2.08629,-3.03269,12.6957,-3.30798,0.275297,1.3913,1.0435,2.4348,0.3913,0.3043,0.8696,2.8261
Chris Caliguiran,Towson,7,0.7,75.7,20.6,25,25,0,0,22.3,0,0,0,0,1,4,0.25,0,0,0,15.1,0,0,0,-0.0604585,73.9069,0,112.762,111.952,0.0781019,1.31097,-11.1044,-9.19917,-1.90524,-3.3175,1.375,-0.681135,-2.63637,0,0,0,0.25,0,0.125,0.25
Tre Tiller,East Tennessee St,3,1.4,149.6,11.1,100,100,6.5,6.7,27.6,28.7,0,0,0,2,2,1,0,0,0,0,6.4,0,2,0.919293,131.613,4.4,95.324,94.6225,0.725281,4.26746,8.42971,6.32616,2.10356,5.76178,6,2.19526,3.56652,0.3333,0.3333,0.6667,1,0.6667,0,1.3333
Dee Montgomery,Fort Wayne,30,42.1,95.2,18.6,50.9,51.4,1.2,9.5,7.9,15.6,19,36,0.528,28,64,0.438,35,94,0.372,1,2,22.8,2,0.190221,90.7162,4.4,110.97,110.994,1.07809,86.1428,-4.4572,-1.62947,-2.82773,-5.11002,17.303,-3.3227,-1.78733,0.2727,1.4848,1.7576,1,0.7879,0.1818,6.5152
Rob Montgomery,Central Michigan,29,63,101,19.5,47.2,49.62,5.3,15.7,4.8,12,62,104,0.596,96,201,0.478,21,69,0.304,2.9,1.7,38.5,2,1.28493,100.804,4.4,104.054,104.378,2.43531,157.188,-1.25836,-0.832348,-0.426014,-1.33778,28.0312,-1.11623,-0.221552,1.5625,4.125,5.6875,0.75,0.8438,0.9062,10.8125
Ron Lubin,South Florida,3,0.4,0,24.8,0,0,0,19.8,0,76.6,0,0,0,0,1,0,0,0,0,0,0,0,3,-0.617956,-1.58439,0,100.373,103.998,0.176692,0.930763,-29.6448,-27.3274,-2.31733,-29.3385,2.5,-21.5851,-7.75339,0,0.5,0.5,0.25,0,0,0.5
"Charles Henderson, Jr.",Tennessee Martin,7,4.2,78.6,14,27.8,27.52,9,7.3,13,16.5,1,4,0.25,1,6,0.167,1,3,0.333,0,0,44.4,0,-0.388688,71.4563,0.8,122.085,123.472,0.145419,5.50637,-9.14989,-3.82287,-5.32701,-9.98725,9.4444,-3.82473,-6.16252,0.5556,0.5556,1.1111,0.5556,0.2222,0,2
Spencer Chandler,Tennessee Tech,3,0.3,0,12.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.307695,-1.21471,13.3,115.929,103.56,0.0898669,0.319357,-17.0793,-10.8018,-6.27751,-24.9716,1,-19.0163,-5.95529,0,0,0,0,0,0,0
Antonio Williams,Kent St,31,79,112.6,18.6,51.3,55.55,3.8,10.5,15.3,15.1,81,110,0.736,113,227,0.498,17,43,0.395,3.7,3.2,40.7,2,2.60996,111.248,3.8,104.521,104.285,2.76166,191.682,4.19416,1.97449,2.21966,3.66766,31.7273,1.63978,2.02788,1.0909,2.9091,4,2.6061,1.7576,1,11.4848
Joshua Sippial,UAB,2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.164489,-7.34784,0,113.281,124.308,0.00893542,0.10063,-4.29775,-2.68022,-1.61753,-5.11979,1,-3.41572,-1.70407,0,0,0,0,0,0,0
Blake Nevins,Texas,9,0.4,120,38,50,51.28,39,0,0,0,2,4,0.5,1,2,0.5,0,0,0,0,0,200,1,0.151481,153.85,0,111.24,104.427,0.0571128,0.561074,-6.05063,6.48897,-12.5396,10.7681,0.6667,12.7291,-1.96102,0.2222,0,0.2222,0,0,0,0.4444
Marvin Coleman,UNLV,11,3.7,133.3,16.5,55,66.15,2.3,5,20.7,15.3,6,6,1,4,8,0.5,1,2,0.5,0,3.8,60,0,0.553411,125.596,7.8,103.553,104.476,0.362517,8.54215,1.81525,2.80065,-0.985393,0.0887533,4.1818,-1.83548,1.92424,0.0909,0.1818,0.2727,0.4545,0.2727,0,1.5455
Jeff Otchere,Stony Brook,32,44.7,104.2,13.9,56.7,59.47,9.9,15.1,5.3,25.7,35,53,0.66,51,90,0.567,0,0,0,15.8,0.8,58.9,1,0.32869,92.7548,6.6,89.9116,93.6,2.2253,136.68,5.68753,-2.99722,8.68475,1.07669,18,-3.42891,4.5056,1.6364,2.6061,4.2424,0.4848,0.2424,2.303,4.4242
Brandon Miller,Alabama A&M,32,85.4,86.1,15.5,40.5,43.47,1.9,10.8,23.5,26.2,28,36,0.778,34,113,0.301,37,108,0.343,0.1,2.6,16.3,1,-1.11029,78.0921,2,105.594,110.974,2.19123,187.076,-3.79961,-3.10378,-0.695834,-4.36165,34.5625,-3.82592,-0.535734,0.5938,3,3.5938,4.0938,1.5,0.0312,6.4688
John Caldwell,Radford,4,0.5,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.492885,-7.23622,6.7,114.19,112.888,0.0862492,0.633618,-22.0765,-7.1675,-14.909,-0.886728,5.1429,-0.36002,-0.526708,0.1429,0.5714,0.7143,0.5714,0,0,0.2857
Richard Caldwell Jr.,Binghamton,30,38.1,75.2,18.8,35.7,39.31,2.7,12.5,3.8,16.2,24,40,0.6,18,52,0.346,18,74,0.243,2.3,1.1,31.7,2,-0.767794,73.3948,4.6,110.087,113.588,0.866437,76.4038,-8.80276,-5.24178,-3.56098,-8.11699,15.7812,-5.78299,-2.334,0.3438,1.8125,2.1562,0.2812,0.3438,0.375,4.2188
Kendall Lauderdale,Albany,31,27.9,105,16.3,55.6,59.99,6.5,18.5,2,20,22,26,0.846,45,81,0.556,0,0,0,2,1.5,32.1,2,0.36594,96.9225,5,102.022,106.181,0.900024,65.4956,-6.2068,-4.42758,-1.77922,-3.39935,11.5312,-3.05175,-0.347599,0.6562,1.7812,2.4375,0.0938,0.2812,0.1875,3.5625
Hyron Edwards,Colorado St,20,33.8,90.2,23.2,39,46.49,2,13.1,20.5,21.4,40,49,0.816,30,82,0.366,12,41,0.293,0.5,3.7,39.8,2,0.491262,94.1839,3.3,105.851,105.181,1.77329,84.8966,-2.8974,-2.4659,-0.4315,-2.21471,21.05,-2.69926,0.484552,0.35,2.4,2.75,2.45,1.35,0.1,6.8
Kyle Feit,Arizona St,4,0.4,97.7,29.9,83.3,83.33,0,42.6,0,36.7,0,0,0,1,1,1,1,2,0.5,0,0,0,0,0.0680194,103.14,8,93.0134,94.2526,0.152705,1.2802,-12.4628,-5.44624,-7.01659,7.51605,1.25,5.28978,2.22627,0,0.5,0.5,0,0,0,1.25
Trent Harris,Northern Colorado,30,52.3,99.2,18.5,50.9,51.54,1.9,9.3,5.7,13.9,10,15,0.667,23,43,0.535,58,173,0.335,0.3,2.2,6.9,2,0.396674,92.9265,1.7,103.736,106.255,1.68323,108.631,-2.1354,-0.590191,-1.54521,-1.19283,21.5,-0.60853,-0.584304,0.3438,1.625,1.9688,0.5625,0.875,0.0625,8.875
Buddy Jaffee,Marquette,2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.163592,-6.83097,40,102.494,105.737,0.0411562,0.154211,-1.20825,-1.30988,0.101634,-19.5976,0.5,-20.6977,1.10009,0,0,0,0,0,0,0
Tommy Gardiner,Marquette,3,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.21813,-6.83428,20,105.417,109.732,0.0456338,0.261253,-1.19356,-1.30221,0.108651,-10.0526,0.6667,-11.0105,0.95791,0,0,0,0,0,0,0
Ryan Johnson,Delaware,31,38,110.4,12.4,48.6,54.68,4.2,16.8,8.4,14.4,29,39,0.744,17,36,0.472,12,36,0.333,1.2,1.3,54.2,3,0.396615,94.9687,3.4,110.964,111.135,0.984467,79.2022,-2.27166,-0.892213,-1.37944,-1.62373,16.2121,-1.32452,-0.299206,0.5455,2.2121,2.7576,0.8182,0.3333,0.1818,3.4848
Darnell Cowart,Murray St,31,51.6,115.2,24.7,54.3,56.98,14.3,21,10,13.1,73,112,0.652,126,230,0.548,0,2,0,1.9,2.2,48.3,2,2.33994,120.121,5.2,93.3203,93.8348,2.55202,145.429,1.61951,1.06381,0.5557,2.01811,20.0303,1.45237,0.565746,2.3636,4.1212,6.4848,1.0909,0.7576,0.3939,10.3333
Tyresse Williford,SIU Edwardsville,28,67.3,89.9,28,41.1,49.09,2.2,11.7,25.5,24.1,119,157,0.758,77,182,0.423,27,104,0.26,0.4,1.5,54.9,2,0.759092,95.2759,2.8,112.956,114.046,1.49654,128.164,-5.49792,-2.34455,-3.15337,-4.80592,28.9,-1.51244,-3.29347,0.6667,2.8667,3.5333,3.6667,0.7667,0.1333,13.0667
A.J. Hicks,Morehead St,31,83.3,93.1,25.3,39.7,46.49,1.6,8.8,33.7,21.6,129,198,0.652,70,193,0.363,34,112,0.304,1.2,3,64.9,3,1.23329,98.1191,2.7,108.759,108.321,2.44526,192.791,-1.76556,-0.346851,-1.41871,-1.60707,32.8182,-0.629345,-0.977725,0.4848,2.5152,3,5.7576,1.7879,0.3636,11.9394
Andy Neff,Wright St,7,0.8,116.9,14,50,50.85,10.7,11.4,0,0,1,2,0.5,1,2,0.5,0,0,0,0,0,100,0,0.079714,102.077,3.6,107.917,106.871,0.123163,1.5151,-7.58468,-2.26893,-5.31575,-4.3376,1.875,-2.28572,-2.05188,0.125,0.25,0.375,0,0,0,0.75
Denzel Tchougang,Siena,20,8.3,57.1,14,25,32.65,4.5,14.3,1.7,33.3,4,5,0.8,4,16,0.25,0,0,0,3.2,0.6,31.3,1,-0.702287,50.414,7.1,107.142,112.703,0.317653,16.7934,-12.8818,-11.4083,-1.47342,-14.1457,5.6,-12.58,-1.56573,0.2,0.6,0.8,0.05,0.05,0.15,0.6
